id,question_stem,choices,answerKey,fact1,humanScore,clarity,turkIdAnonymized,stem_length
8-356,Prendre des douches chaudes plus courtes,"{'text': array([""augmentera l'utilisation de l'eau"",
       ""aidera à préserver l'approvisionnement en eau"",
       ""aidera à la consommation d'eau"", 'surmenera le chauffe-eau'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"comme le temps passé à prendre une douche diminue, l'eau utilisée diminuera",1.0,2.0,a8ecf6eaeb,40
7-980,Le soleil est responsable,"{'text': array(['chiots apprenant de nouveaux tours',
       'les enfants qui grandissent et vieillissent',
       'fleurs flétrissant dans un vase',
       'les plantes germant, fleurissant et flétrissant'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,le soleil est la source d'énergie pour les cycles physiques sur Terre,1.0,2.0,b356d338b7,25
14-302,Un tumbler de roche tourne vers,"{'text': array(['collecter des abeilles', 'les clowns pièges', 'diamants faciaux',
       'pierres précieuses lisses'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,le contact entre les roches sur de longues périodes de temps fait que les roches sont lisses,1.0,2.0,dc78319bb0,31
11-109,Un exemple de migration est,"{'text': array(['lorsque les troupeaux se déplacent', 'lorsque la race de cerfs',
       'lorsque les oies volent', 'lorsque les souris scorbutent'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,Un exemple de migration est les oiseaux volant au sud en hiver,1.0,2.0,b356d338b7,27
12-51,Un cerf préférerait manger,"{'text': array(['Métal', 'Concombres', 'Porcs', 'Craie'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,un cerf vit dans une forêt,0.8,2.0,cee82219a0,26
12-1126,Un loup sent la neige avec,"{'text': array(['morale', 'skis', 'éthique', 'toucher'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,sentiment est quand une chose vivante sens par le toucher,0.8,2.0,7c933a44d8,26
13-948,Un instinct inné pourrait être,"{'text': array(['Apprendre à conduire une voiture',
       'un chien brouillant quand il voit de la nourriture',
       'Apprendre une nouvelle langue',
       'Apprendre à faire une roue à chariot'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,Un exemple d'instinct est la capacité du kangourou à ramper dans la poche de sa mère pour boire du lait,1.0,2.0,cee82219a0,30
13-131,Le sol pourrait être quoi ?,"{'text': array(['derme', 'Mon pote', 'Magie', 'Larmes'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,étudier un échantillon de sol signifie étudier les microorganismes dans ce sol,1.0,2.0,cee82219a0,27
9-475,Qu'est-ce qui rend un corps plus fort ?,"{'text': array(['parking loin', 'voyageant par avion',
       'lecture de livres techniques', 'ayant plusieurs enfants'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,l'exercice a un impact positif sur la force d'un corps,0.8,1.4,0002e57baf,39
13-750,La reproduction produit quoi ?,"{'text': array(['énergie', 'jeunes enfants', 'flammes', 'eau'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,reproduction produit la progéniture,1.0,2.0,1e6dc77bb6,30
14-972,Une lampe de poche peut être utilisée pour,"{'text': array(['créer de la chaleur', 'devenir une lucarne',
       ""voyages dans l ' espace"", 'la magie de la récolte'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,une lampe de poche émet de la lumière,0.8,1.6,cee82219a0,42
12-1097,Les aigles survivent en mangeant sur,"{'text': array(['saumon', 'ours', 'humains', 'orignal'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,les aigles mangent du poisson,1.0,1.8,dc78319bb0,36
14-1371,Quelle relation est vraie ?,"{'text': array(['le vent est renouvelable; le métal est non renouvelable',
       'le vent est recyclable, le métal est autre',
       'le vent est heureux, le métal est autre',
       'le vent est non renouvelable; le métal est renouvelable'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,le métal est une ressource non renouvelable,1.0,1.8,7b06152ffc,27
12-18,Une façon de polluer pourrait être,"{'text': array(['utilisant des panneaux solaires sur la maison',
       'lancer du plastique dans le pacifique',
       'utilisant du plastique pour fabriquer des imperméables',
       'utilisant des bouteilles de verre pour faire une maison'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,la pollution est une source de polluants,1.0,1.4,cee82219a0,34
12-813,"En ce qui concerne la nourriture, les animaux sont","{'text': array(['décomposés', 'autre chose', 'consommateurs', 'producteurs'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Dans le processus de la chaîne alimentaire, un animal a le rôle de consommateur qui mange des producteurs de denrées alimentaires",1.0,2.0,be7a45e47c,50
7-590,Un exemple de météorisation est,"{'text': array(['sable', 'blocs tranchants', 'grands arbres', 'récifs coralliens'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,parfois des rafales,1.0,1.8,b356d338b7,31
1575,Les nuages gris sont une source de,"{'text': array(['temps chaud', 'courants électriques', 'liquides en chute',
       'vitamine D'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,les nuages gris sont une source de précipitations,0.8,1.8,78e0a411ed,34
886,Qu'est-ce qui fait le meilleur câblage ?,"{'text': array(['corde', 'Tungstène', 'chanvre', 'plastique'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,le câblage nécessite un conducteur électrique,1.0,2.0,64d9056837,40
13-655,deux femmes sont incapables de,"{'text': array(['parent conjuré', 'parler', 'danse', 'jogg ensemble'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,deux femelles ne peuvent généralement se reproduire,1.0,2.0,6240cdfd8d,30
7-418,Organismes avec une seule cellule,"{'text': array(['ne peuvent se spécialiser',
       'peuvent se spécialiser librement ouvertement',
       ""ne savent pas ce qu'est la spécialisation"",
       'apprendre à se spécialiser'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un organisme unicellulaire ne peut se spécialiser,0.8,2.0,b356d338b7,33
11-67,Le verre peut devenir un liquide si,"{'text': array(['il est cuit', 'il est congelé', 'il est amorti', 'il est teint'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"point de fusion, température au-dessus de laquelle un solide fond",1.0,2.0,b356d338b7,35
12-1212,Un skunk produit un mauvais quoi ?,"{'text': array(['travail', 'plastique', 'énergie', 'expérience du nez'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,un skunk produit une mauvaise odeur,1.0,2.0,1e6dc77bb6,34
9-496,Une mauvaise herbe ne vivra que dans la,"{'text': array(['terre', 'air', 'évier', 'maison'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"si une mauvaise herbe est tirée, alors cette mauvaise herbe est détruite",1.0,2.0,c1e2e5a65e,39
144,Les animaux arctiques vivent souvent,"{'text': array(['glace', 'sol', 'eau liquide', 'végétaux'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,les animaux arctiques vivent dans un environnement arctique,1.0,1.4,7189327f06,36
750,Lequel mangerait un carnivore ?,"{'text': array(['têtes de violon', 'rampes', 'dulse', 'poissons-globules'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,carnivores ne mangent que des animaux,0.8,1.4,be7a45e47c,31
14-339,Voir évaporation en action par,"{'text': array(['laissant deux pots de maçon dehors avec différents niveaux de gatorade',
       'candidat à la mairie', 'marcher sur le soleil',
       'devenir un bug humain'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,l'évaporation entraîne une diminution de la quantité d'eau,0.8,1.6,cee82219a0,30
14-1496,Qu'est-ce qui vit dans leur habitat?,"{'text': array(['dahlias', 'roches', 'lacs', 'chaussures'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,les êtres vivants vivent dans leur habitat,1.0,2.0,fceb6ad063,36
13-991,Je peux utiliser une règle pour mesurer,"{'text': array([""L'odeur du popcorn"", ""l'espace entre mes orteils"",
       ""La longueur de l'air"", 'quelle colère Je suis'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,une règle est utilisée pour mesurer la longueur d'un objet,0.8,2.0,cee82219a0,39
12-627,Qui est probablement la vapeur d'eau?,"{'text': array(['un chien', 'un chat', 'un rat', 'feuillets blancs gonflés'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,la vapeur d'eau se trouve dans l'atmosphère,1.0,1.2,7b06152ffc,37
12-602,adobe fonctionne comme un électrique,"{'text': array(['poids du papier', 'remplisseur de tarte', 'refroidisseur',
       'anti-conducteur'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,brique est un isolant électrique,1.0,1.2,dc78319bb0,36
12-1077,De quoi s'agit-il?,"{'text': array(['océans', 'loam', 'rivières', 'vêtements sales'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,une rive est faite de terre,0.8,1.6,1e6dc77bb6,18
13-640,Les lampes de poche nécessitent des batteries,"{'text': array(['pour illuminer correctement les objets',
       'pour éclairer les créatures extraterrestres',
       'à utiliser comme arme', 'pour respecter les valeurs de hauteur'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,une lampe de poche émet de la lumière,1.0,1.6,52dbc5c7af,45
14-1160,Si une roche est sédimentaire alors,"{'text': array(['les sédiments ont été fusionnés avec de la lave',
       'les sédiments étaient emballés dans des tummies',
       'sédiment a été arrosé de sel',
       'les sédiments étaient bien emballés'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,des roches sédimentaires se forment à partir de sédiment compactant ensemble,0.8,1.6,b356d338b7,35
11-172,Quel événement inclut la fusion?,"{'text': array(['faire de la glace', 'cuisson au beurre', 'couper les carottes',
       'pain au beurre'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,la fusion signifie passer d'un solide à un liquide en ajoutant de l'énergie thermique,0.8,1.6,be7a45e47c,32
12-959,Quelle est la source des fruits?,"{'text': array(['bois', 'schémas végétaux', 'vie verte', 'logement'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,les plantes sont la source des fruits,1.0,1.6,1e6dc77bb6,32
10-886,L'énergie thermique a été ajoutée à,"{'text': array(['cupcakes en velours rouge', 'Yogourt grec', 'ceviche',
       'Salade César'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"si les aliments sont cuits, l'énergie thermique est ajoutée à ces aliments",0.8,1.6,7189327f06,35
14-265,Quel animal est sang chaud?,"{'text': array(['salamandre', 'crapaud', 'paraket', 'têtard'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,un amphibiens est de sang-froid,0.8,2.0,7189327f06,27
499,Qu'est-ce qu'une ressource renouvelable?,"{'text': array(['Plastique', 'Métal', 'Béton', 'Pluie'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,les ressources renouvelables peuvent être réutilisées,1.0,2.0,e57e0b59c9,40
10-1019,Les glissements de terrain affectent des choses comme,"{'text': array(['voitures', 'le soleil', 'vent', 'communautés'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"un glissement de terrain est lorsque la gravité déplace rapidement les roches ou la descente du sol, surtout après une tempête de pluie",1.0,1.2,cee82219a0,53
10-764,Les saisons font changer quoi ?,"{'text': array(['éruptions volcaniques', 'cycles de lune', 'prairies',
       'orbite des planètes'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,les saisons provoquent des changements dans l'environnement,1.0,1.2,1e6dc77bb6,31
10-368,Flora a besoin de chlorophylle pour,"{'text': array(['lumière de la lune', 'subir un développement naturel',
       'lumière des étoiles', 'laitière'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,une plante nécessite une photosynthèse pour croître,1.0,2.0,dc78319bb0,35
13-85,L'énergie portable est utile pour,"{'text': array(['bouteilles à soude', 'drool', 'feuilles de style en cascade',
       'produits bovins'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,les batteries convertissent l'énergie chimique en énergie électrique,0.8,1.6,7c933a44d8,33
10-700,Qu'est-ce qu'un levier utilisé pour se déplacer?,"{'text': array(['planètes', 'petits objets', 'liquides', 'objets substantiels'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,un levier est utilisé pour déplacer des objets lourds,0.8,1.0,1e6dc77bb6,48
14-1315,Qui est susceptible d'être plus chaud?,"{'text': array(['café à vapeur', ""l'océan"", 'la forêt', 'eau tiède'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"à mesure que la température d'un liquide augmente, le taux d'évaporation de ce liquide augmentera",1.0,2.0,7b06152ffc,38
578,La tempête conduit souvent à,"{'text': array(['pique-niques dans le parc', 'humidité dans les pluviomètres',
       'champs secs et routes', 'jours ensoleillés et lumineux'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,si le temps est orageux alors il y a plus de chance de pluie,1.0,2.0,a8ecf6eaeb,28
8-278,Les décomposeurs sont importants pour,"{'text': array(['construction', 'feu', 'roches', 'dauphins'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,decomposer est une sorte de rôle dans un écosystème,0.8,0.2,7189327f06,37
10-735,Les oiseaux pourraient utiliser leurs becs pour,"{'text': array(['nager', 'lancer', 'en ordre', 'magasin'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,les oiseaux avec des becs de différentes formes mangent différents aliments,1.0,2.0,cee82219a0,47
10-746,Les plantes d'un incinérateur,"{'text': array(['pétrifier', 'gel', 'flétrissement', 'crémate'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,le feu détruit les plantes dans un environnement,1.0,1.6,dc78319bb0,29
9-676,Je peux utiliser l'énergie électrique pour,"{'text': array(['Courez un kilomètre', 'Nage', 'faire cuire un bagel', 'Escalade'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,une sonnette convertit l'énergie électrique en son,1.0,2.0,cee82219a0,42
12-1027,Kelp doit avoir des dispositions pour,"{'text': array(['maintenir la vie', 'mourir', 'hiberné', 'délocalisation'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,une plante a besoin de nourriture pour survivre,1.0,1.2,dc78319bb0,37
1404,Un environnement pluvieux,"{'text': array(['jours nuageux', 'jours plus ensoleillés',
       'moins de jours couvert', 'un environnement sec'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"à mesure que la quantité de pluie augmente dans un environnement, le soleil disponible diminuera dans cet environnement",1.0,2.0,a8ecf6eaeb,25
12-735,Un bon exemple de mélange est,"{'text': array(['bois sec et haricots secs', 'eau des océans et des lacs',
       'lapins et jeunes lièvres', 'pain et pains anciens'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,Un exemple de mélange est l'argile mélangée,0.8,1.6,b356d338b7,29
